id,anime_id,title,type,producer,studio,genre,images
9216,6413,Go! Go! Ackman,OVA,Shueisha,Toei Animation,"Action, Comedy, Demons, Supernatural","{'https://cdn.myanimelist.net/images/anime/1448/97199l.jpg', 'https://cdn.myanimelist.net/images/anime/1365/94543l.jpg', 'https://cdn.myanimelist.net/images/anime/1640/97200l.jpg', 'https://cdn.myanimelist.net/images/anime/1649/97201l.jpg', 'https://cdn.myanimelist.net/images/anime/5/14509l.jpg', 'https://cdn.myanimelist.net/images/anime/1696/97461l.jpg'}"
9217,2073,Hengen Taima Yakou Karura Mau! Sendai Kokeshi Enka,OVA,,,"Horror, Shoujo","{'https://cdn.myanimelist.net/images/anime/3/80438l.jpg', 'https://cdn.myanimelist.net/images/anime/1539/97315l.jpg', 'https://cdn.myanimelist.net/images/anime/1377/94941l.jpg'}"
9218,2299,Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,OVA,,Tatsunoko Production,"Action, Mecha, Sci-Fi, Shounen",{'https://cdn.myanimelist.net/images/anime/2/17858l.jpg'}
9219,36517,Ninja Batman,OVA,,Kamikaze Douga,"Action, Martial Arts, Samurai","{'https://cdn.myanimelist.net/images/anime/1399/92077l.jpg', 'https://cdn.myanimelist.net/images/anime/1691/90373l.jpg', 'https://cdn.myanimelist.net/images/anime/1380/93977l.jpg', 'https://cdn.myanimelist.net/images/anime/1012/95945l.jpg', 'https://cdn.myanimelist.net/images/anime/1351/95947l.jpg'}"
9220,10527,Duel Masters Cross,TV,Shogakukan Music &amp; Digital Entertainment,,"Action, Adventure, Comedy, Shounen","{'https://cdn.myanimelist.net/images/anime/1622/105190l.jpg', 'https://cdn.myanimelist.net/images/anime/2/28927l.jpg'}"
9221,7475,Ano Ko ni 1000%,OVA,Visual 80,,"Romance, School, Shoujo","{'https://cdn.myanimelist.net/images/anime/10/17906l.jpg', 'https://cdn.myanimelist.net/images/anime/8/64357l.jpg'}"
9222,8294,Shinshou Genmukan,OVA,ChiChinoya,,Hentai,"{'https://cdn.myanimelist.net/images/anime/7/26731l.jpg', 'https://cdn.myanimelist.net/images/anime/7/30971l.jpg', 'https://cdn.myanimelist.net/images/anime/2/21479l.jpg', 'https://cdn.myanimelist.net/images/anime/13/22049l.jpg'}"
9223,34895,Zutto Suki Datta,OVA,Queen Bee,,"Hentai, Drama, School",{'https://cdn.myanimelist.net/images/anime/1498/104331l.jpg'}
9224,34153,Eyedrops Episode 0,ONA,,,Space,{'https://cdn.myanimelist.net/images/anime/10/82147l.jpg'}
9225,28691,Kemurigusa Monogatari,Movie,,,Comedy,"{'https://cdn.myanimelist.net/images/anime/3/69261l.jpg', 'https://cdn.myanimelist.net/images/anime/1926/107619l.jpg'}"
9226,18661,Kamisama Hajimemashita OVA,OVA,,TMS Entertainment,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",{'https://cdn.myanimelist.net/images/anime/6/56425l.jpg'}
9227,32287,Kanamewo,ONA,,,"Romance, Supernatural, Drama, Shoujo Ai",{'https://cdn.myanimelist.net/images/anime/7/83455l.jpg'}
9228,5581,"Kaitei Daisensou: Ai no 20,000 Miles",Special,,Tatsunoko Production,"Action, Adventure",{'https://cdn.myanimelist.net/images/anime/12/12407l.jpg'}
9229,10852,Game Tengoku OVA,OVA,OLM,Daume,"Action, Adventure, Comedy, Mecha",{'https://cdn.myanimelist.net/images/anime/12/29973l.jpg'}
9230,29379,Form of Stress,Movie,NHK,,Mecha,{'https://cdn.myanimelist.net/images/anime/9/70641l.jpg'}
9231,22625,Kero Kero Keroppi no Dai Bouken,OVA,Sanrio,,"Adventure, Fantasy, Kids","{'https://cdn.myanimelist.net/images/anime/13/59059l.jpg', 'https://cdn.myanimelist.net/images/anime/5/58965l.jpg'}"
9232,22535,Kiseijuu: Sei no Kakuritsu,TV,"VAP, Kodansha, Nippon Television Network, Forecast Communications",Madhouse,"Action, Sci-Fi, Horror, Psychological, Drama, Seinen","{'https://cdn.myanimelist.net/images/anime/1754/91133l.jpg', 'https://cdn.myanimelist.net/images/anime/9/87459l.jpg', 'https://cdn.myanimelist.net/images/anime/5/73085l.jpg', 'https://cdn.myanimelist.net/images/anime/1584/109868l.jpg', 'https://cdn.myanimelist.net/images/anime/3/73178l.jpg', 'https://cdn.myanimelist.net/images/anime/1124/109867l.jpg', 'https://cdn.myanimelist.net/images/anime/6/60251l.jpg'}"
9233,24973,Bokura wa Minna Kawai-sou Specials,Special,,Brain&#039;s Base,"Comedy, Seinen","{'https://cdn.myanimelist.net/images/anime/10/64001l.jpg', 'https://cdn.myanimelist.net/images/anime/8/70065l.jpg'}"
9234,31583,Haruko no Bouken,Movie,,,Dementia,{'https://cdn.myanimelist.net/images/anime/9/76313l.jpg'}
9235,8278,Biohazard 4: Incubate,OVA,Capcom,,"Action, Demons, Horror, Military, Mystery, Police, Supernatural, Thriller","{'https://cdn.myanimelist.net/images/anime/3/21456l.jpg', 'https://cdn.myanimelist.net/images/anime/1615/106745l.jpg'}"
9236,32943,Hikari: Kariya wo Tsunagu Monogatari,Special,,Zexcs,Sports,"{'https://cdn.myanimelist.net/images/anime/12/79043l.jpg', 'https://cdn.myanimelist.net/images/anime/10/79276l.jpg'}"
9237,1249,"Zone of the Enders: Dolores, I",TV,"AT-X, TV Tokyo Music",Sunrise,"Action, Adventure, Space, Comedy, Mecha, Military, Sci-Fi","{'https://cdn.myanimelist.net/images/anime/11/15462l.jpg', 'https://cdn.myanimelist.net/images/anime/1099/91067l.jpg'}"
9238,1164,Mahou Senshi Louie,TV,,J.C.Staff,"Adventure, Comedy, Fantasy, Magic, Shounen","{'https://cdn.myanimelist.net/images/anime/9/20903l.jpg', 'https://cdn.myanimelist.net/images/anime/12/20904l.jpg', 'https://cdn.myanimelist.net/images/anime/12/20403l.jpg', 'https://cdn.myanimelist.net/images/anime/10/20902l.jpg', 'https://cdn.myanimelist.net/images/anime/12/9060l.jpg', 'https://cdn.myanimelist.net/images/anime/5/20088l.jpg', 'https://cdn.myanimelist.net/images/anime/7/20992l.jpg', 'https://cdn.myanimelist.net/images/anime/11/9061l.jpg', 'https://cdn.myanimelist.net/images/anime/9/14045l.jpg'}"
9239,17699,Toriko Movie: Bishokushin no Special Menu,Movie,"Yomiko Advertising, Toei Video, Bandai, Nippon Columbia, Happinet Pictures, Bandai Namco Games, Shueisha",Toei Animation,"Action, Adventure, Fantasy, Shounen","{'https://cdn.myanimelist.net/images/anime/6/47417l.jpg', 'https://cdn.myanimelist.net/images/anime/5/49397l.jpg'}"
9240,30160,Oppai ga Ippai,Music,Fuji TV,,"Music, Kids",{'https://cdn.myanimelist.net/images/anime/11/72193l.jpg'}
9241,1399,Macross 7 Encore,OVA,"Bandai Visual, Mainichi Broadcasting System, Studio Nue",Production Reed,"Action, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen","{'https://cdn.myanimelist.net/images/anime/11/2692l.jpg', 'https://cdn.myanimelist.net/images/anime/13/15644l.jpg', 'https://cdn.myanimelist.net/images/anime/1514/96093l.jpg'}"
9242,4660,Yoshino no Hime,ONA,Maru Production,,"Comedy, Fantasy, Historical, Slice of Life","{'https://cdn.myanimelist.net/images/anime/10/8933l.jpg', 'https://cdn.myanimelist.net/images/anime/9/8932l.jpg'}"
9243,34372,Cofun Gal no Coffy Campus Life: Intro,ONA,,,"Comedy, Parody",{'https://cdn.myanimelist.net/images/anime/8/82803l.jpg'}
9244,6467,Detective Conan Movie 14: The Lost Ship in the Sky,Movie,"Shogakukan Productions, TMS Entertainment",Tokyo Movie Shinsha,"Action, Mystery, Police, Shounen","{'https://cdn.myanimelist.net/images/anime/10/18509l.jpg', 'https://cdn.myanimelist.net/images/anime/7/22312l.jpg', 'https://cdn.myanimelist.net/images/anime/13/18430l.jpg', 'https://cdn.myanimelist.net/images/anime/10/18569l.jpg'}"
9245,35444,Neko to Mata,TV,"Fuji TV, Creek &amp; River",,Supernatural,{'https://cdn.myanimelist.net/images/anime/10/85474l.jpg'}
9246,2113,Tenkuu Senki Shurato,TV,Sotsu,Tatsunoko Production,"Action, Magic, Fantasy, Shounen","{'https://cdn.myanimelist.net/images/anime/1/2218l.jpg', 'https://cdn.myanimelist.net/images/anime/8/15897l.jpg', 'https://cdn.myanimelist.net/images/anime/1879/92783l.jpg', 'https://cdn.myanimelist.net/images/anime/1989/92418l.jpg', 'https://cdn.myanimelist.net/images/anime/12/61121l.jpg', 'https://cdn.myanimelist.net/images/anime/2/15898l.jpg', 'https://cdn.myanimelist.net/images/anime/9/30437l.jpg'}"
9247,4054,Norimono Oukoku BuBu ChaCha,TV,,Daume,"Slice of Life, Comedy","{'https://cdn.myanimelist.net/images/anime/12/7359l.jpg', 'https://cdn.myanimelist.net/images/anime/6/63221l.jpg'}"
9248,2162,Koutetsu Sangokushi,TV,Nihon Ad Systems,Picture Magic,"Adventure, Historical, Shounen","{'https://cdn.myanimelist.net/images/anime/3/75661l.jpg', 'https://cdn.myanimelist.net/images/anime/1/2313l.jpg', 'https://cdn.myanimelist.net/images/anime/4/8677l.jpg', 'https://cdn.myanimelist.net/images/anime/11/28904l.jpg'}"
9249,2796,Afro-Ken,OVA,San-X,,"Comedy, Kids","{'https://cdn.myanimelist.net/images/anime/11/18369l.jpg', 'https://cdn.myanimelist.net/images/anime/12/63903l.jpg', 'https://cdn.myanimelist.net/images/anime/5/3785l.jpg'}"
9250,36630,Kimagure Mercy,Music,Toy&#039;s Factory,,Music,{'https://cdn.myanimelist.net/images/anime/6/88521l.jpg'}
9251,10764,Buta Himesama,OVA,Pink Pineapple,Seven,"Hentai, Supernatural, Fantasy",{'https://cdn.myanimelist.net/images/anime/10/85298l.jpg'}
9252,10200,Bikkuriman: Moen Zone no Himitsu,Movie,,Toei Animation,"Action, Adventure, Kids",{'https://cdn.myanimelist.net/images/anime/11/28135l.jpg'}
9253,1746,Zoids Fuzors,TV,Tokyo Kids,,"Adventure, Mecha, Sci-Fi, Shounen",{'https://cdn.myanimelist.net/images/anime/1/1746l.jpg'}
9254,9744,Issho ni Training Ofuro: Bathtime with Hinako & Hiyoko,OVA,Primastea,Studio Hibari,"Ecchi, Sports","{'https://cdn.myanimelist.net/images/anime/5/28327l.jpg', 'https://cdn.myanimelist.net/images/anime/6/26991l.jpg', 'https://cdn.myanimelist.net/images/anime/11/37047l.jpg', 'https://cdn.myanimelist.net/images/anime/8/26989l.jpg'}"
9255,16754,Taegeugsonyeon Huin Dogsuli,Movie,,,"Action, Adventure, Super Power, Shounen",{'https://cdn.myanimelist.net/images/anime/4/45064l.jpg'}
9256,8141,Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,Movie,"Yahoo! Japan, Mainichi Shimbun",Tatsunoko Production,"Adventure, Comedy, Drama","{'https://cdn.myanimelist.net/images/anime/8/47243l.jpg', 'https://cdn.myanimelist.net/images/anime/13/26366l.jpg', 'https://cdn.myanimelist.net/images/anime/8/20353l.jpg'}"
9257,13073,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura Specials,Special,M.S.C,Production I.G,"Sports, Shounen",{'https://cdn.myanimelist.net/images/anime/12/36739l.jpg'}
9258,35551,Eievui to Colorful Friends,ONA,Nintendo,,Slice of Life,{'https://cdn.myanimelist.net/images/anime/3/85684l.jpg'}
9259,4680,Bocchan,Special,,TMS Entertainment,Historical,{'https://cdn.myanimelist.net/images/anime/13/22951l.jpg'}
9260,2881,Chinmoku no Kantai,OVA,,Sunrise,"Action, Military, Drama, Seinen","{'https://cdn.myanimelist.net/images/anime/1614/91168l.jpg', 'https://cdn.myanimelist.net/images/anime/1033/92816l.jpg', 'https://cdn.myanimelist.net/images/anime/3/4026l.jpg', 'https://cdn.myanimelist.net/images/anime/1041/92818l.jpg', 'https://cdn.myanimelist.net/images/anime/1721/92817l.jpg'}"
9261,30122,Ultraman M78 Gekijou: Love and Peace,Special,"Bandai Visual, Tsuburaya Productions",,"Comedy, Kids, Parody, Sci-Fi, Space, Super Power",{'https://cdn.myanimelist.net/images/anime/6/72130l.jpg'}
9262,3681,Tokyo Requiem,OVA,"Milky Animation Label, JapanAnime",Studio Jam,"Demons, Hentai, Supernatural",{'https://cdn.myanimelist.net/images/anime/5/10121l.jpg'}
9263,3202,Daisuki! Hello Kitty,TV,Sanrio,,"Fantasy, Kids","{'https://cdn.myanimelist.net/images/anime/12/5042l.jpg', 'https://cdn.myanimelist.net/images/anime/13/13415l.jpg'}"
9264,32789,Answer,Music,Amuse,,"Music, Supernatural, Vampire",{'https://cdn.myanimelist.net/images/anime/7/78630l.jpg'}
9265,19845,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,Special,"Aniplex, I was a Ballerina",,Comedy,{'https://cdn.myanimelist.net/images/anime/7/54407l.jpg'}
9266,5045,Kamen no Maid Guy OVA,OVA,Geneon Universal Entertainment,Madhouse,"Action, Comedy, Ecchi","{'https://cdn.myanimelist.net/images/anime/13/23398l.jpg', 'https://cdn.myanimelist.net/images/anime/3/9848l.jpg'}"
9267,356,Fate/stay night,TV,"Geneon Universal Entertainment, Frontier Works, TBS, KlockWorx, Notes",Studio Deen,"Action, Supernatural, Magic, Romance, Fantasy","{'https://cdn.myanimelist.net/images/anime/2/19530l.jpg', 'https://cdn.myanimelist.net/images/anime/4/5900l.jpg', 'https://cdn.myanimelist.net/images/anime/4/30327l.jpg', 'https://cdn.myanimelist.net/images/anime/13/20495l.jpg', 'https://cdn.myanimelist.net/images/anime/11/20493l.jpg', 'https://cdn.myanimelist.net/images/anime/8/19529l.jpg', 'https://cdn.myanimelist.net/images/anime/13/20494l.jpg', 'https://cdn.myanimelist.net/images/anime/8/3067l.jpg'}"
9268,4027,Makai Tenshi Djibril: Episode 2,OVA,Milky Animation Label,,"Hentai, Magic, Super Power",{'https://cdn.myanimelist.net/images/anime/9/41517l.jpg'}
9269,6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,TV,,Kachidoki Studio,"Comedy, Magic",{'https://cdn.myanimelist.net/images/anime/5/79398l.jpg'}
9270,4037,Cowboy Bebop: Yose Atsume Blues,Special,,Sunrise,"Action, Adventure, Comedy, Drama, Sci-Fi, Space","{'https://cdn.myanimelist.net/images/anime/12/22982l.jpg', 'https://cdn.myanimelist.net/images/anime/10/54341l.jpg'}"
9271,442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,Movie,"Aniplex, Bandai, TV Tokyo Music, Shueisha",Studio Pierrot,"Adventure, Comedy, Historical, Supernatural, Drama, Shounen","{'https://cdn.myanimelist.net/images/anime/6/76015l.jpg', 'https://cdn.myanimelist.net/images/anime/13/24257l.jpg', 'https://cdn.myanimelist.net/images/anime/1/2474l.jpg'}"
9272,24997,Love Live! The School Idol Movie,Movie,"Bandai Visual, Lantis, ASCII Media Works, Bushiroad, Graphinica, ILCA",Sunrise,"Music, School, Slice of Life","{'https://cdn.myanimelist.net/images/anime/8/74274l.jpg', 'https://cdn.myanimelist.net/images/anime/6/75700l.jpg', 'https://cdn.myanimelist.net/images/anime/1731/94299l.jpg', 'https://cdn.myanimelist.net/images/anime/3/71657l.jpg'}"
9273,376,Elfen Lied Special,Special,VAP,Arms,"Horror, Psychological, Supernatural, Drama, Ecchi","{'https://cdn.myanimelist.net/images/anime/5/23566l.jpg', 'https://cdn.myanimelist.net/images/anime/3/22309l.jpg', 'https://cdn.myanimelist.net/images/anime/7/80498l.jpg'}"
9274,2225,Alps no Shoujo Heidi,TV,Fuji TV,Nippon Animation,"Drama, Historical, Slice of Life","{'https://cdn.myanimelist.net/images/anime/1/2420l.jpg', 'https://cdn.myanimelist.net/images/anime/9/29140l.jpg', 'https://cdn.myanimelist.net/images/anime/2/6647l.jpg', 'https://cdn.myanimelist.net/images/anime/1015/106356l.jpg', 'https://cdn.myanimelist.net/images/anime/7/41399l.jpg', 'https://cdn.myanimelist.net/images/anime/1338/110897l.jpg', 'https://cdn.myanimelist.net/images/anime/5/87495l.jpg', 'https://cdn.myanimelist.net/images/anime/1402/96718l.jpg'}"
9275,1978,Onkyo Seimeitai Noiseman,Movie,Bandai Visual,Studio 4°C,"Action, Fantasy, Sci-Fi","{'https://cdn.myanimelist.net/images/anime/11/19521l.jpg', 'https://cdn.myanimelist.net/images/anime/6/10092l.jpg'}"
9276,37504,Mob Psycho Mini,Special,,Bones,Comedy,{'https://cdn.myanimelist.net/images/anime/1225/91141l.jpg'}
9277,9712,Maria†Holic Alive,TV,TV Tokyo Music,Shaft,"Comedy, Parody, School, Shoujo Ai","{'https://cdn.myanimelist.net/images/anime/10/27885l.jpg', 'https://cdn.myanimelist.net/images/anime/2/28757l.jpg', 'https://cdn.myanimelist.net/images/anime/7/26914l.jpg', 'https://cdn.myanimelist.net/images/anime/4/32045l.jpg', 'https://cdn.myanimelist.net/images/anime/8/28521l.jpg', 'https://cdn.myanimelist.net/images/anime/6/78775l.jpg'}"
9278,33862,Chichi Kaeru,ONA,,,Drama,{'https://cdn.myanimelist.net/images/anime/5/81522l.jpg'}
9279,35558,Ichigo Chocola Flavor,OVA,,Queen Bee,Hentai,{'https://cdn.myanimelist.net/images/anime/1597/104302l.jpg'}
9280,34693,"Saa, Ketatamashiki Kono Hibi ni",Special,,,Slice of Life,{'https://cdn.myanimelist.net/images/anime/8/83669l.jpg'}
9281,4081,Natsume Yuujinchou,TV,"Aniplex, Nihon Ad Systems, TV Tokyo Music, Sony Music Entertainment",Brain&#039;s Base,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo","{'https://cdn.myanimelist.net/images/anime/13/10330l.jpg', 'https://cdn.myanimelist.net/images/anime/9/79752l.jpg', 'https://cdn.myanimelist.net/images/anime/5/79751l.jpg', 'https://cdn.myanimelist.net/images/anime/7/28859l.jpg', 'https://cdn.myanimelist.net/images/anime/4/26954l.jpg', 'https://cdn.myanimelist.net/images/anime/13/79737l.jpg', 'https://cdn.myanimelist.net/images/anime/6/79749l.jpg', 'https://cdn.myanimelist.net/images/anime/8/22697l.jpg', 'https://cdn.myanimelist.net/images/anime/1681/108439l.jpg'}"
9282,1588,Mamoru-kun ni Megami no Shukufuku wo!,TV,,Zexcs,"Comedy, Romance, School","{'https://cdn.myanimelist.net/images/anime/7/75243l.jpg', 'https://cdn.myanimelist.net/images/anime/8/13033l.jpg', 'https://cdn.myanimelist.net/images/anime/6/13034l.jpg'}"
9283,666,JoJo no Kimyou na Bouken,OVA,Shueisha,APPP,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire","{'https://cdn.myanimelist.net/images/anime/3/52905l.jpg', 'https://cdn.myanimelist.net/images/anime/1726/96259l.jpg', 'https://cdn.myanimelist.net/images/anime/1801/104558l.jpg', 'https://cdn.myanimelist.net/images/anime/1148/95543l.jpg', 'https://cdn.myanimelist.net/images/anime/1312/96778l.jpg', 'https://cdn.myanimelist.net/images/anime/1963/103208l.jpg', 'https://cdn.myanimelist.net/images/anime/1091/96258l.jpg', 'https://cdn.myanimelist.net/images/anime/1119/96776l.jpg', 'https://cdn.myanimelist.net/images/anime/1108/94548l.jpg', 'https://cdn.myanimelist.net/images/anime/1780/94549l.jpg', 'https://cdn.myanimelist.net/images/anime/1171/106036l.jpg'}"
9284,30991,Himouto! Umaru-chan OVA,OVA,,Doga Kobo,"Slice of Life, Comedy, School, Seinen",{'https://cdn.myanimelist.net/images/anime/7/76826l.jpg'}
9285,3582,Mashou no Kao,OVA,Discovery,AT-2,Hentai,"{'https://cdn.myanimelist.net/images/anime/10/41611l.jpg', 'https://cdn.myanimelist.net/images/anime/7/6025l.jpg'}"
9286,3167,Eve no Jikan,ONA,"Directions, Code, Trick Block",Studio Rikka,"Sci-Fi, Slice of Life","{'https://cdn.myanimelist.net/images/anime/9/4867l.jpg', 'https://cdn.myanimelist.net/images/anime/13/19480l.jpg'}"
9287,36288,Glamorous Heroes,TV,Shanghai Jump Network Technology,drop,"Action, Game",{'https://cdn.myanimelist.net/images/anime/2/87661l.jpg'}
9288,31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,Movie,,Nippon Animation,"Slice of Life, Comedy, Kids, School","{'https://cdn.myanimelist.net/images/anime/2/85514l.jpg', 'https://cdn.myanimelist.net/images/anime/6/76874l.jpg', 'https://cdn.myanimelist.net/images/anime/5/75002l.jpg'}"
9289,5544,Suashi no Houkago,OVA,Five Ways,,"Hentai, Yuri","{'https://cdn.myanimelist.net/images/anime/3/24856l.jpg', 'https://cdn.myanimelist.net/images/anime/4/24803l.jpg'}"
9290,14627,Recorder to Randoseru,OVA,Takeshobo,Seven,"Slice of Life, Comedy, School, Seinen",{'https://cdn.myanimelist.net/images/anime/10/40081l.jpg'}
9291,14277,Chitose Get You!!,TV,"AT-X, Takeshobo, Dream Creation",Silver Link.,"Comedy, Romance, School, Seinen, Slice of Life","{'https://cdn.myanimelist.net/images/anime/9/44145l.jpg', 'https://cdn.myanimelist.net/images/anime/10/50537l.jpg', 'https://cdn.myanimelist.net/images/anime/8/75573l.jpg'}"
9292,8937,Toaru Majutsu no Index II,TV,"Geneon Universal Entertainment, Square Enix, AT-X, ASCII Media Works, Delfi Sound",J.C.Staff,"Action, Sci-Fi, Super Power, Magic","{'https://cdn.myanimelist.net/images/anime/9/27452l.jpg', 'https://cdn.myanimelist.net/images/anime/10/57529l.jpg', 'https://cdn.myanimelist.net/images/anime/8/82350l.jpg', 'https://cdn.myanimelist.net/images/anime/9/75612l.jpg', 'https://cdn.myanimelist.net/images/anime/5/57509l.jpg'}"
9293,33465,Hong Haier: Juezhan Huoyanshan,Movie,,,"Action, Adventure, Comedy, Demons, Fantasy",{'https://cdn.myanimelist.net/images/anime/2/80470l.jpg'}
9294,6909,Jungle Taitei: Yuuki ga Mirai wo Kaeru,Special,Fuji TV,Tezuka Productions,Adventure,"{'https://cdn.myanimelist.net/images/anime/4/16933l.jpg', 'https://cdn.myanimelist.net/images/anime/7/16027l.jpg', 'https://cdn.myanimelist.net/images/anime/13/37235l.jpg'}"
9295,17689,Chironup no Kitsune,Movie,Group TAC,,Drama,{'https://cdn.myanimelist.net/images/anime/4/47185l.jpg'}
9296,8097,Lupin III: The Last Job,Special,,TMS Entertainment,"Action, Adventure, Comedy, Seinen",{'https://cdn.myanimelist.net/images/anime/2/21995l.jpg'}
9297,37175,Mi Yu Xing Zhe,ONA,Jay Zone Comic,Thundray,"Mystery, Psychological, Thriller","{'https://cdn.myanimelist.net/images/anime/1454/102984l.jpg', 'https://cdn.myanimelist.net/images/anime/1971/90229l.jpg', 'https://cdn.myanimelist.net/images/anime/1869/104422l.jpg', 'https://cdn.myanimelist.net/images/anime/1012/102534l.jpg', 'https://cdn.myanimelist.net/images/anime/1624/98060l.jpg'}"
9298,486,Kino no Tabi: The Beautiful World,TV,"WOWOW, Genco, Pony Canyon, Studio Wombat, chara-ani.com, ASCII Media Works",A.C.G.T.,"Action, Adventure, Slice of Life, Psychological","{'https://cdn.myanimelist.net/images/anime/8/51657l.jpg', 'https://cdn.myanimelist.net/images/anime/1763/95397l.jpg', 'https://cdn.myanimelist.net/images/anime/6/87428l.jpg', 'https://cdn.myanimelist.net/images/anime/9/6622l.jpg', 'https://cdn.myanimelist.net/images/anime/11/13597l.jpg', 'https://cdn.myanimelist.net/images/anime/7/14415l.jpg', 'https://cdn.myanimelist.net/images/anime/5/6272l.jpg', 'https://cdn.myanimelist.net/images/anime/1884/93539l.jpg', 'https://cdn.myanimelist.net/images/anime/6/73305l.jpg', 'https://cdn.myanimelist.net/images/anime/5/14474l.jpg'}"
